"","rep.0..days.","rep.0..days."
"409",20242.75,29177.34961
"410",20098.619141,29074.24023
"411",19724.189453,29138.2793
"412",19872.300781,28842.80078
"413",19522,28224.80078
"414",19761.679688,28303.18945
"415",20318.619141,28639.84961
"416",20629.310547,28965.28906
"417",21069.810547,28793.88086
"418",20851.039063,29222.09961
"419",21069.560547,29166.38086
"420",21161.419922,28848.10938
"421",20932.199219,29050.41016
"422",20866.369141,29253.66016
"423",21402.919922,29234.08984
"424",21768.509766,29367.06055
"425",21623.449219,29578.00977
"426",21472.849609,29597.66016
"427",21701.140625,29863.71094
"428",21595.519531,29919.15039
"429",21050.730469,30515.31055
"430",21024.400391,30560.94922
"431",20588.410156,30736.48047
"432",21013.169922,30814.64063
"433",20955.25,30899.5293
"434",20375.490234,31011.41016
"435",20429.070313,31073.7207
"436",20811.529297,31120.39063
"437",21241.589844,31412.53906
"438",21492.900391,31338.86914
"439",21499.439453,31904.75
"440",21299.349609,31983.41016
"441",21467.359375,32121.93945
"442",21886.480469,32254.89063
"443",21999.080078,32393.41016
"444",21929.900391,32930.69922
"445",22200.460938,32958.69141
"446",22384.960938,32654.44922
"447",22318.109375,33154.12109
"448",22210.519531,32966.89063
"449",22589.730469,32607.28906
"450",22169.589844,32887.26953
"451",21761.580078,32642.08984
"452",21264.990234,32601.7793
"453",21752.869141,32245.2207
"454",21620.189453,30595.41992
"455",21240.060547,30323.19922
"456",21614.769531,30451.26953
"457",21479.080078,29507.41992
"458",21829.720703,29459.63086
"459",22207.550781,29839.5293
"460",22268.160156,30515.59961
"461",22627.210938,31115.42969
"462",22397.570313,30873.63086
"463",22553.630859,31431.89063
"464",22943.980469,30965.67969
"465",22914.150391,31267.16992
"466",22840.330078,31498.59961
"467",22643.160156,31268.66016
"468",22455.839844,30844.7207
"469",22771.390625,31044.25
"470",22423.140625,30583.44922
"471",22611.800781,29886.39063
"472",22210.410156,30510.73047
"473",21134.5,30196.91992
"474",21821.5,30654.51953
"475",22113.150391,30996.21094
"476",22289.570313,31594.33008
"477",22553.869141,31601.44922
"478",22498.150391,31435.00977
"479",22324.960938,31541.09961
"480",22060.519531,31501.9707
"481",21741.759766,31513.75977
"482",21700.039063,31549.92969
"483",21902.109375,31414.51953
"484",22085.75,31071.05078
"485",21813.919922,30309.28906
"486",21611.740234,30548.76953
"487",21347.630859,30790.83008
"488",21175.880859,30022.5293
"489",20948.099609,30093.38086
"490",21092.039063,30180.09961
"491",21328.740234,29518.68945
"492",21517,29844.93945
"493",21480.220703,30229.58008
"494",21499.439453,30728.74023
"495",21496.619141,30897.71094
"496",21872.5,30831.2793
"497",21823.279297,30808.38086
"498",22279.580078,30315.58984
"499",22416.669922,30062.75
"500",22269.449219,30284.25
"501",22296.75,30708.43945
"502",22411.519531,30418.33008
"503",22326.640625,30254.40039
"504",21748.599609,30636.24023
"505",21716.9492,30328.15039
